Pillow Cover Allergy Relief Standard-size,Zippered Pillow Case * Standard * 100% polyester tricot with a breathable urethane membrane * An effective barrier against dust mites and other harmful allergens * Lightweight and economical *  Great for travel * One cover per package,30005,9.98,18.14,Back & Neck Therapy,Pillow Cases/Protectors,0,0,30000.jpg,1137,21,27,0,,,,,,,,,,
Pillow Cover Allergy Relief King-size  Zippered,Zippered Pillow Case * King * 100% polyester tricot with a breathable urethane membrane * An effective barrier against dust mites and other harmful allergens * Lightweight and economical *  Great for travel * One cover per package,30006,12.75,23.17,Back & Neck Therapy,Pillow Cases/Protectors,0.6,1,30000.jpg,1137,12,10,6,,,,,,,,,,
Mattress Cover - Zippered King 12  Deep 78x80x12,Waterproof * Heavy Weight Vinyl * Brushed Silk Finish * Treated with Ultra-Fresh an antimicrobial which inhibits the growth of mold mildew fungi and order casuing bacteria * Fire Retardant *  Will not crack to -15F * Zippered covers have rust-proof polyester zippers * Notice to California Consumers: WARNING: This product contains chemicals known to the State of California to cause cancer and birth defects or other reproductive harm *,30007,35.53,64.6,Beds & Accessories,Mattress Covers,0,4,30007.jpg,1137,78,80,12,,,,,,,,,,
Finger Cots- Small Bx/144,Small Bx/144 * Tissue thin white latex * Non-Sterile * Smooth finish *,3001A,5.76,10.47,Physician Supplies,Finger Cots/Sleeves,0.2,182,3001A.jpg,1462,0,0,0,3001A.jpg,,,,,,,,,
Finger Cots- Medium Bx/144,Medium Bx/144 * Tissue thin white latex * Non-Sterile * Smooth finish *,3001B,5.97,10.85,Physician Supplies,Finger Cots/Sleeves,0.18,339,3001B.jpg,1462,0,0,0,3001B.jpg,,,,,,,,,
Finger Cots- Large Bx/144,Large Bx/144 * Tissue thin white latex * Non-Sterile * Smooth finish *,3001C,5.94,10.8,Physician Supplies,Finger Cots/Sleeves,0.5,279,3001C.jpg,1462,0,0,0,3001C.jpg,,,,,,,,,
Finger Cots X-Lg  Bx/144,Extra Large Bx/144 * Tissue thin white latex * Non-Sterile * Smooth finish * Shipping Carton Size: 8 L x 6 W x 4 H,3001D,5.73,10.41,Physician Supplies,Finger Cots/Sleeves,0.25,134,3001D.jpg,1462,8,6,4,3001D.jpg,,,,,,,,,
Latex Exam Gloves- Lightly Powdered- Medium Bx/100,LIGHTLY POWDERED BX/100 * Medium * Provides extraordinary strength with no loss of sensitivity * Ambidextrous * 100% natural rubber latex pre-powdered with absorbable U.S.P. grade dusting powder * Beaded cuff and low protein content *,3003B,7.3,13.28,Physician Supplies,Gloves - Latex,1.78,13,3003a.jpg,1007,15,10,10,Y,,,,,,,,,
Exos Form II 621 Sacroiliac Belt  Sm/Md,Provides superior stabilization of the sacroiliac (SI) joint through direct compression * Silicone grip strips help prevent the brace from migrating * Diamond2 Grid construct * Pull tab * Adjustable belt wings * Common Indications: Sacroiliac pain *,30062140,107.75,195.95,Orthopedic Care,Back Supports & Braces,0,1,30062140.jpg,1018,0,0,0,30062140.jpg,30062140-1.jpg,30062140-2.jpg,30062140-3.jpg,,,,,,
Exos Form II 621 Sacroiliac Belt  Lg/XL,Provides superior stabilization of the sacroiliac (SI) joint through direct compression * Silicone grip strips help prevent the brace from migrating * Diamond2 Grid construct * Pull tab * Adjustable belt wings * Common Indications: Sacroiliac pain *,30062160,107.75,195.95,Orthopedic Care,Back Supports & Braces,0,0,30062160.jpg,1018,0,0,0,30062160.jpg,30062160-1.jpg,30062160-2.jpg,30062160-3.jpg,,,,,,
Exos Form II 626 Lumbar Ortheses  Sm/Md,Provides relief from mild lower back pain * Helps provide superior sagittal control and support from L-1 to L-5 *  The BOA© Fit System is a dial-based performance fit system that is engineered with high quality  durable materials that enable a microadjustable connection that's built to perform * Each unique configuration is engineered for power without compromising precision in order to deliver a seamless connection between equipment and body * V-STX thermoformable Lordotic inserts * ComfortCORE foam liner * Diamond2 Grid construct * BOA closure system * Adjustable belt wings * Modular design * Common Indications: Acute and chronic lower back pain  Lower back sprains / strains  Lumbar disc displacement  Osteoporosis  Disc herniation and degeneration  Post-operative laminectomy  Post-operative disectomy  & Spondylolisthesis *,30062640,123.1,223.9,Orthopedic Care,Back Supports & Braces,0,1,30062640.jpg,1018,0,0,0,30062640.jpg,30062640-1.jpg,30062640-2.jpg,30062640-3.jpg,30062640-4.jpg,30062640-5.jpg,30062640-6.jpg,,,
Exos Form II 626 Lumbar Ortheses  Lg/XL,Provides relief from mild lower back pain * Helps provide superior sagittal control and support from L-1 to L-5 *  The BOA© Fit System is a dial-based performance fit system that is engineered with high quality  durable materials that enable a microadjustable connection that's built to perform * Each unique configuration is engineered for power without compromising precision in order to deliver a seamless connection between equipment and body * V-STX thermoformable Lordotic inserts * ComfortCORE foam liner * Diamond2 Grid construct * BOA closure system * Adjustable belt wings * Modular design * Common Indications: Acute and chronic lower back pain  Lower back sprains / strains  Lumbar disc displacement  Osteoporosis  Disc herniation and degeneration  Post-operative laminectomy  Post-operative disectomy  & Spondylolisthesis *,30062660,123.1,223.9,Orthopedic Care,Back Supports & Braces,0,0,30062660.jpg,1018,0,0,0,30062660.jpg,30062660-1.jpg,30062660-2.jpg,30062660-3.jpg,30062660-4.jpg,30062660-5.jpg,30062660-6.jpg,,,
Exos Form II 627 Lumbar Ortheses  Sm/Md,Provides relief from a wide range of indications from mild to acute low back pain associated with various conditions as well as post-operative support * The BOA© Fit System is a dial-based performance fit system that is engineered with high quality  durable materials that enable a microadjustable connection that's built to perform * Each unique configuration is engineered for power without compromising precision in order to deliver a seamless connection between equipment and body * V-STX thermoformable anterior and posterior panels * ComfortCORE foam liner * Diamond2 Grid construct * BOA closure system * Adjustable belt wings * Modular design * Common Indications: Acute and chronic lower back pain  Lower back sprains / strains  Lumbar disc displacement  Osteoporosis  Disc herniation and degeneration  Post-operative laminectomy  Post-operative disectomy  & Spondylolisthesis *,30062740,192.3,349.75,Orthopedic Care,Back Supports & Braces,0,0,30062740.jpg,1018,0,0,0,30062740.jpg,30062740-1.jpg,30062740-2.jpg,30062740-3.jpg,30062740-4.jpg,30062740-5.jpg,30062740-6.jpg,30062740-7.jpg,30062740-8.jpg,30062740-9.jpg
Exos Form II 627 Lumbar Ortheses  Lg/XL,Provides relief from a wide range of indications from mild to acute low back pain associated with various conditions as well as post-operative support * The BOA© Fit System is a dial-based performance fit system that is engineered with high quality  durable materials that enable a microadjustable connection that's built to perform * Each unique configuration is engineered for power without compromising precision in order to deliver a seamless connection between equipment and body * V-STX thermoformable anterior and posterior panels * ComfortCORE foam liner * Diamond2 Grid construct * BOA closure system * Adjustable belt wings * Modular design * Common Indications: Acute and chronic lower back pain  Lower back sprains / strains  Lumbar disc displacement  Osteoporosis  Disc herniation and degeneration  Post-operative laminectomy  Post-operative disectomy  & Spondylolisthesis *,30062760,192.3,349.75,Orthopedic Care,Back Supports & Braces,0,1,30062760.jpg,1018,0,0,0,30062760.jpg,30062760-1.jpg,30062760-2.jpg,30062760-3.jpg,30062760-4.jpg,30062760-5.jpg,30062760-6.jpg,30062760-7.jpg,30062760-8.jpg,30062760-9.jpg
Exos Form II 631 Lumbosacral Orthoses  Sm/Md,Provides a higher degree of spinal support and relief from a wide range of indications from acute lower back pain to postoperative support * The Exos FORM II 631 provides superior sagittal control and support from T9-S1 * Dial-based performance fit system that is engineered with high quality  durable materials that enable a microadjustable connection that's built to perform * Engineered for power without compromising precision in order to deliver a seamless connection between equipment and body * V-STX thermoformable anterior and posterior panels * ComfortCORE foam liner * Diamond2 Grid construct * BOA closure system * Adjustable belt wings * Modular design * Common Indications: Acute and chronic lower back pain  Lower back sprains / strains  Lumbar disc displacement  Osteoporosis  Disc herniation and degeneration  Post-operative laminectomy  Post-operative disectomy  & Spondylolisthesis *,30063140,207.7,377.75,Orthopedic Care,Back Supports & Braces,0,0,30063140.jpg,1018,0,0,0,30063140.jpg,30063140-1.jpg,30063140-2.jpg,30063140-3.jpg,30063140-4.jpg,30063140-5.jpg,30063140-6.jpg,30063140-7.jpg,30063140-8.jpg,30063140-9.jpg
Exos Form II 631 Lumbosacral Orthoses  Lg/XL,Provides a higher degree of spinal support and relief from a wide range of indications from acute lower back pain to postoperative support * The Exos FORM II 631 provides superior sagittal control and support from T9-S1 * Dial-based performance fit system that is engineered with high quality  durable materials that enable a microadjustable connection that's built to perform * Engineered for power without compromising precision in order to deliver a seamless connection between equipment and body * V-STX thermoformable anterior and posterior panels * ComfortCORE foam liner * Diamond2 Grid construct * BOA closure system * Adjustable belt wings * Modular design * Common Indications: Acute and chronic lower back pain  Lower back sprains / strains * Lumbar disc displacement * Osteoporosis * Disc herniation and degeneration * Post-operative laminectomy * Post-operative disectomy * Spondylolisthesis *,30063160,207.7,377.75,Orthopedic Care,Back Supports & Braces,0,0,30063160.jpg,1018,0,0,0,30063160.jpg,30063160-1.jpg,30063160-2.jpg,30063160-3.jpg,30063160-4.jpg,30063160-5.jpg,30063160-6.jpg,30063160-7.jpg,30063160-8.jpg,30063160-9.jpg
Dignity Plus Fitted Briefs XXL Adult  63 -68   Cs/60,XX-Large 63  - 68   Cs/60 * Premium brief with zoned super-absorbent layer for dryness and odor control * Blue acquisition layer keeps wetness away from the skin,30094,74.89,136.17,Incontinence,Reusable Briefs and Panties,0,6,30087.jpg,1194,0,0,0,,,,,,,,,,
Wheelchair Armrests  Fleece Pair  for Desk Arms 10  to 11,Helps prevent achy arms and elbows * Attaches easily with hook and loop closure * Washable poly acrylic fabric * One pair 13.5  x 11  *,3009A,9.14,16.62,Wheelchairs & Accessories,Wheelchair - Accessories/Parts,0,1,3009.jpg,1504,0,0,0,,,,,,,,,,
H-Brace Treatment Table Steel 72 L x 31 W x 27 H,Features all-steel frame  and adjustable backrest * Paper dispenser included * 450 lbs. load capacity under normal use,3010-27,487.92,887.13,Physical Therapy,Treatment Tables,0,0,3010-27.jpg,1191,0,0,0,,,,,,,,,,
Skillbuilders Roll 24  x 4,* Skillbuilders© premium rolls and wedges have an integral waterproof polyurethane coating that is easily maintained * Rolls  like wedges  are used to foster exercise therapy and general positioning * Roll can be placed under the knee to allow weighted ankle lifts,301000,136.67,248.5,Physical Therapy,Bolster Rolls & Wedges,3,0,301000.jpg,1033,5,25,5,301000.jpg,,,,,,,,,
Skillbuilders Roll 24  x 6,* Skillbuilders© premium rolls and wedges have an integral waterproof polyurethane coating that is easily maintained * Rolls  like wedges  are used to foster exercise therapy and general positioning * Roll can be placed under the knee to allow weighted ankle lifts,301001,163.58,297.42,Physical Therapy,Bolster Rolls & Wedges,4,0,301001.jpg,1033,7,25,7,301001.jpg,,,,,,,,,
Skillbuilders Roll 24  x 8,* Skillbuilders© premium rolls and wedges have an integral waterproof polyurethane coating that is easily maintained * Rolls  like wedges  are used to foster exercise therapy and general positioning * Roll can be placed under the knee to allow weighted ankle lifts,301002,208.39,378.9,Physical Therapy,Bolster Rolls & Wedges,6,0,301002.jpg,1033,9,25,9,301002.jpg,,,,,,,,,
Skillbuilders Roll 36  x 8,* Skillbuilders© premium rolls and wedges have an integral waterproof polyurethane coating that is easily maintained * Rolls  like wedges  are used to foster exercise therapy and general positioning * Roll can be placed under the knee to allow weighted ankle lifts,301003,264.4,480.72,Physical Therapy,Bolster Rolls & Wedges,9,0,301003.jpg,1033,9,37,9,301003.jpg,,,,,,,,,
Skillbuilders Roll 36  x 10,* Skillbuilders© premium rolls and wedges have an integral waterproof polyurethane coating that is easily maintained * Rolls  like wedges  are used to foster exercise therapy and general positioning * Roll can be placed under the knee to allow weighted ankle lifts,301004,313.7,570.36,Physical Therapy,Bolster Rolls & Wedges,12,0,301004.jpg,1033,11,37,11,,,,,,,,,,
Skillbuilders Roll 36  x 12,* Skillbuilders© premium rolls and wedges have an integral waterproof polyurethane coating that is easily maintained * Rolls  like wedges  are used to foster exercise therapy and general positioning * Roll can be placed under the knee to allow weighted ankle lifts,301005,362.99,659.99,Physical Therapy,Bolster Rolls & Wedges,16,0,301005.jpg,1033,13,37,13,301005.jpg,,,,,,,,,
Skillbuilders Roll 48  x 12,* Skillbuilders© premium rolls and wedges have an integral waterproof polyurethane coating that is easily maintained * Rolls  like wedges  are used to foster exercise therapy and general positioning * Roll can be placed under the knee to allow weighted ankle lifts,301006,466.06,847.39,Physical Therapy,Bolster Rolls & Wedges,25,0,301006.jpg,1033,13,49,13,301006.jpg,,,,,,,,,
Skillbuilders Roll 48  x 14,* Skillbuilders© premium rolls and wedges have an integral waterproof polyurethane coating that is easily maintained * Rolls  like wedges  are used to foster exercise therapy and general positioning * Roll can be placed under the knee to allow weighted ankle lifts,301007,533.28,969.6,Physical Therapy,Bolster Rolls & Wedges,32,0,301007.jpg,1033,15,49,15,301007.jpg,,,,,,,,,
Skillbuilders Roll 48  x 16,* Skillbuilders© premium rolls and wedges have an integral waterproof polyurethane coating that is easily maintained * Rolls  like wedges  are used to foster exercise therapy and general positioning * Roll can be placed under the knee to allow weighted ankle lifts,301008,627.39,1140.71,Physical Therapy,Bolster Rolls & Wedges,35,0,301008.jpg,1033,17,49,17,301008.jpg,,,,,,,,,
Skillbuilders Roll Rack,* Skillbuilders© premium rolls and wedges have an integral waterproof polyurethane coating that is easily maintained * Rolls  like wedges  are used to foster exercise therapy and general positioning * Roll can be placed under the knee to allow weighted ankle lifts,301009,188.21,342.21,Physical Therapy,Bolster Rolls & Wedges,12,0,301009.jpg,1033,66,12,4,301009.jpg,,,,,,,,,
Skillbuilders Wedge 22  x 22  x 4   11ì Incline,Wedges are ideal positioning shapes for exercise therapy * Put under back  arm  or leg of patient for comfortable and functional positioning * Provides necessary leverage to promote exercise regime: i.e. under the knee to enable weighted ankle lifts *,301010,221.83,403.32,Physical Therapy,Bolster Rolls & Wedges,6,0,301010.jpg,1033,4,20,22,301010.jpg,,,,,,,,,
Skillbuilders Wedge 20  x 22  x 6   16ì Incline,Wedges are ideal positioning shapes for exercise therapy * Put under back  arm  or leg of patient for comfortable and functional positioning * Provides necessary leverage to promote exercise regime: i.e. under the knee to enable weighted ankle lifts *,301011,228.55,415.55,Physical Therapy,Bolster Rolls & Wedges,7,0,301011.jpg,1033,6,20,22,301011.jpg,,,,,,,,,
Skillbuilders Wedge 20  x 22  x 8   20ì Incline,Wedges are ideal positioning shapes for exercise therapy * Put under back  arm  or leg of patient for comfortable and functional positioning * Provides necessary leverage to promote exercise regime: i.e. under the knee to enable weighted ankle lifts *,301012,253.2,460.36,Physical Therapy,Bolster Rolls & Wedges,8,0,301012.jpg,1033,8,20,22,301012.jpg,,,,,,,,,
Skillbuilders Wedge 20  x 22  x 10   25ì Incline,Wedges are ideal positioning shapes for exercise therapy * Put under back  arm  or leg of patient for comfortable and functional positioning * Provides necessary leverage to promote exercise regime: i.e. under the knee to enable weighted ankle lifts *,301013,289.05,525.55,Physical Therapy,Bolster Rolls & Wedges,9,0,301013.jpg,1033,10,20,22,301013.jpg,,,,,,,,,
Skillbuilders Wedge 24  x 26  x 6   9ì Incline,Wedges are ideal positioning shapes for exercise therapy * Put under back  arm  or leg of patient for comfortable and functional positioning * Provides necessary leverage to promote exercise regime: i.e. under the knee to enable weighted ankle lifts *,301014,304.74,554.07,Physical Therapy,Bolster Rolls & Wedges,10,0,301014.jpg,1033,6,24,26,301014.jpg,,,,,,,,,
Skillbuilders Wedge 24  x 26  x 8   13ì Incline,Wedges are ideal positioning shapes for exercise therapy * Put under back  arm  or leg of patient for comfortable and functional positioning * Provides necessary leverage to promote exercise regime: i.e. under the knee to enable weighted ankle lifts *,301015,342.83,623.34,Physical Therapy,Bolster Rolls & Wedges,11,0,301015.jpg,1033,8,24,26,301015.jpg,,,,,,,,,
Skillbuilders Wedge 24  x 26  x 10   17ì Incline,Wedges are ideal positioning shapes for exercise therapy * Put under back  arm  or leg of patient for comfortable and functional positioning * Provides necessary leverage to promote exercise regime: i.e. under the knee to enable weighted ankle lifts *,301016,385.4,700.72,Physical Therapy,Bolster Rolls & Wedges,14,0,301016.jpg,1033,10,24,26,301016.jpg,,,,,,,,,
Skillbuilders Wedge 24  x 26  x 12   22ì Incline,Wedges are ideal positioning shapes for exercise therapy * Put under back  arm  or leg of patient for comfortable and functional positioning * Provides necessary leverage to promote exercise regime: i.e. under the knee to enable weighted ankle lifts *,301017,421.25,765.91,Physical Therapy,Bolster Rolls & Wedges,14,0,301017.jpg,1033,12,24,26,301017.jpg,,,,,,,,,
Skillbuilders¾ Strap Wedge 20  x 22  x 4   11ì,5  wide velcro positioning straps provide support when positioning the child * Without the removable straps  the deluxe wedge functions just like the standard Skillbuilders© wedge *,301020,311.46,566.3,Physical Therapy,Bolster Rolls & Wedges,7,0,301020.jpg,1033,4,20,22,301020.jpg,,,,,,,,,
Skillbuilders¾ Strap Wedge 20  x 22  x 6   16ì,5  wide velcro positioning straps provide support when positioning the child * Without the removable straps  the deluxe wedge functions just like the standard Skillbuilders© wedge *,301021,329.38,598.87,Physical Therapy,Bolster Rolls & Wedges,8,0,301020.jpg,1033,6,20,22,301020.jpg,,,,,,,,,
Skillbuilders¾ Strap Wedge 20  x 22  x 8   20ì,5  wide velcro positioning straps provide support when positioning the child * Without the removable straps  the deluxe wedge functions just like the standard Skillbuilders© wedge *,301022,351.79,639.62,Physical Therapy,Bolster Rolls & Wedges,9,0,301020.jpg,1033,8,20,22,301020.jpg,,,,,,,,,
Skillbuilders¾ Strap Wedge 20  x 22  x 10   25ì,5  wide velcro positioning straps provide support when positioning the child * Without the removable straps  the deluxe wedge functions just like the standard Skillbuilders© wedge *,301023,385.4,700.72,Physical Therapy,Bolster Rolls & Wedges,10,0,301020.jpg,1033,10,20,22,301020.jpg,,,,,,,,,
Skillbuilders¾ Strap Wedge 24  x 26  x 6   9ì,5  wide velcro positioning straps provide support when positioning the child * Without the removable straps  the deluxe wedge functions just like the standard Skillbuilders© wedge *,301024,385.4,700.72,Physical Therapy,Bolster Rolls & Wedges,11,0,301020.jpg,1033,6,24,26,301020.jpg,,,,,,,,,
Skillbuilders¾ Strap Wedge 24  x 26  x 8   13ì,5  wide velcro positioning straps provide support when positioning the child * Without the removable straps  the deluxe wedge functions just like the standard Skillbuilders© wedge *,301025,410.04,745.53,Physical Therapy,Bolster Rolls & Wedges,13,0,301020.jpg,1033,8,24,26,301020.jpg,,,,,,,,,
Skillbuilders¾ Strap Wedge 24  x 26  x 10   17ì,5  wide velcro positioning straps provide support when positioning the child * Without the removable straps  the deluxe wedge functions just like the standard Skillbuilders© wedge *,301026,461.58,839.24,Physical Therapy,Bolster Rolls & Wedges,15,0,301020.jpg,1033,10,24,10,301020.jpg,,,,,,,,,
Skillbuilders¾ Strap Wedge 24  x 26  x 12   22ì,5  wide velcro positioning straps provide support when positioning the child * Without the removable straps  the deluxe wedge functions just like the standard Skillbuilders© wedge *,301027,506.39,920.72,Physical Therapy,Bolster Rolls & Wedges,16,0,301020.jpg,1033,12,24,26,301020.jpg,,,,,,,,,
Skillbuilders¾ Feeder Seat Small,Basic positioning; seat has built-in abductor  posturally correct contoured interior and a safety harness * Convert to floor sitter by adding wedge * Add base to make mobile *,301070,277.84,505.17,Pediatric Special Needs,Modular Seating,5,0,301070.jpg,1033,11,22,11,301070.jpg,,,,,,,,,
Skillbuilders¾ Feeder Seat Medium,Basic positioning; seat has built-in abductor  posturally correct contoured interior and a safety harness * Convert to floor sitter by adding wedge * Add base to make mobile *,301071,369.71,672.2,Pediatric Special Needs,Modular Seating,11,0,301070.jpg,1033,30,15,15,301070.jpg,,,,,,,,,
Skillbuilders¾ Feeder Seat Large,Basic positioning; seat has built-in abductor  posturally correct contoured interior and a safety harness * Convert to floor sitter by adding wedge * Add base to make mobile *,301072,555.69,1010.35,Physical Therapy,Bolster Rolls & Wedges,15,0,301070.jpg,1033,16,34,18,301070.jpg,,,,,,,,,
Skillbuilders¾ Feeder Seat X-Large,Basic positioning; seat has built-in abductor  posturally correct contoured interior and a safety harness * Convert to floor sitter by adding wedge * Add base to make mobile *,301074,855.94,1556.26,Pediatric Special Needs,Modular Seating,28,0,301070.jpg,1033,48,18,18,301070.jpg,,,,,,,,,
Skillbuilders¾ Floor Sitter & Wedge  Small,Feeder seat and floor sitter wedge * Seat is secured to wedge with velcro * Adjust from upright to reclining position *,301080,506.39,920.72,Pediatric Special Needs,Modular Seating,13,0,301080.jpg,1033,0,0,0,301080.jpg,,,,,,,,,
Skillbuilders¾ Floor Sitter & Wedge  Medium,Feeder seat and floor sitter wedge * Seat is secured to wedge with velcro * Adjust from upright to reclining position *,301081,604.99,1099.98,Pediatric Special Needs,Modular Seating,19,0,301080.jpg,1033,0,0,0,301080.jpg,,,,,,,,,
Skillbuilders¾ Floor Sitter & Wedge  Large,Feeder seat and floor sitter wedge * Seat is secured to wedge with velcro * Adjust from upright to reclining position *,301082,797.69,1450.34,Pediatric Special Needs,Modular Seating,24,0,301080.jpg,1033,0,0,0,301080.jpg,,,,,,,,,
Skillbuilders¾ Floor Sitter & Wedge  X-Large,Feeder seat and floor sitter wedge * Seat is secured to wedge with velcro * Adjust from upright to reclining position *,301083,1658.11,3014.74,Physical Therapy,Bolster Rolls & Wedges,56,0,301080.jpg,1033,0,0,0,301080.jpg,,,,,,,,,
Skillbuilders¾ Floor Sitter Wedge only  for Sm  Med  or Lg,Seat is secured to wedge with velcro * Adjust from upright to reclining position *,301085,253.2,460.36,Pediatric Special Needs,Modular Seating,8,1,301085.jpg,1033,13,23,23,301085.jpg,,,,,,,,,
Skillbuilders¾ Floor Sitter Wedge only  for X-Large,Seat is secured to wedge with velcro * Adjust from upright to reclining position *,301086,864.9,1572.55,Pediatric Special Needs,Modular Seating,28,0,301085.jpg,1033,16,26,26,301085.jpg,,,,,,,,,
Mobile Base only for 2-piece Floor Sitter  Small  Wood,Mobile base only * To be used with Skillbuilders© Floor Sitter seat *,301088,85.14,154.81,Pediatric Special Needs,Modular Seating,11,0,301088.jpg,1033,18,16,20,301088.jpg,,,,,,,,,
Mobile Base only for 2-piece Floor Sitter  Medium  Wood,Mobile base only * To be used with Skillbuilders© Floor Sitter seat *,301089,215.11,391.11,Pediatric Special Needs,Modular Seating,16,0,301088.jpg,1033,20,16,20,301088.jpg,,,,,,,,,
Skillbuilders¾ 3-piece Mobile Floor Sitter  Small,With feeder seat  floor sitter wedge and flat mobile base * Seat  wedge  and base are secured with velcro * Individual may be moved without repositioning *,301090,676.69,1230.35,Pediatric Special Needs,Modular Seating,27,0,301090.jpg,1033,0,0,0,301090.jpg,,,,,,,,,
Skillbuilders¾ 3-piece Mobile Floor Sitter  Medium,With feeder seat  floor sitter wedge and flat mobile base * Seat  wedge  and base are secured with velcro * Individual may be moved without repositioning *,301091,770.79,1401.44,Pediatric Special Needs,Modular Seating,34,0,301090.jpg,1033,0,0,0,301090.jpg,,,,,,,,,
Skillbuilders¾ 3-piece Mobile Floor Sitter  Large,With feeder seat  floor sitter wedge and flat mobile base * Seat  wedge  and base are secured with velcro * Individual may be moved without repositioning *,301092,918.69,1670.34,Pediatric Special Needs,Modular Seating,39,0,301090.jpg,1033,0,0,0,301090.jpg,,,,,,,,,
Skillbuilders¾ 3-piece Mobile Floor Sitter  X-Large,With feeder seat  floor sitter wedge and flat mobile base * Seat  wedge  and base are secured with velcro * Individual may be moved without repositioning *,301093,1882.18,3422.14,Pediatric Special Needs,Modular Seating,72,0,301090.jpg,1033,0,0,0,301090.jpg,,,,,,,,,
Mobile Base only for Sm  Med  or Lge 3-piece Floor Sitter,Flat mobile base only * Seat  wedge  and base are secured to each other with velcro * Individual may be moved without repositioning *,301095,199.41,362.57,Pediatric Special Needs,Modular Seating,14,0,301095.jpg,1033,18,16,20,301095.jpg,,,,,,,,,
Mobile Base only for X-Large 3-piece Floor Sitter,Flat mobile base only * Seat  wedge  and base are secured to each other with velcro * Individual may be moved without repositioning *,301096,282.34,513.34,Pediatric Special Needs,Modular Seating,28,0,301095.jpg,1033,20,16,20,301095.jpg,,,,,,,,,
Mobile Base only for 2-piece Floor Sitter  Large  Wood,Mobile base only * To be used with Skillbuilders© Floor Sitter seat *,301097,259.93,472.61,Pediatric Special Needs,Modular Seating,26,0,301088.jpg,1033,20,20,28,301088.jpg,,,,,,,,,
Mobile Base only for 2-piece Floor Sitter  X-Large  Wood,Mobile base only * To be used with Skillbuilders© Floor Sitter seat *,301098,107.55,195.55,Pediatric Special Needs,Modular Seating,38,0,301088.jpg,1033,32,22,32,301088.jpg,,,,,,,,,
Lemon-Glycerin Swabsticks- 3 Packet 25-Pks/3,3/ Packet  Bx/25 * Pleasant tasting lemon glycerin solution soothes and refreshes dry mouths of patients with restricted oral intake *  Shipping Carton Size: 12 L x 10 W x 6 H,3011,5.72,10.39,Convalescent Care,Mouth/Teeth Care,0.7,10,3011.jpg,1007,12,10,6,3011.jpg,,,,,,,,,
Skillbuilders¾ 2-piece Mobile Floor Seat  Small w/Wood Base,2 piece sitter comes with feeder seat and mobile base *,301170,578.09,1051.08,Pediatric Special Needs,Modular Seating,16,0,301171.jpg,1033,0,0,0,301171.jpg,,,,,,,,,
Skillbuilders¾ 2-piece Mobile Floor Seat  Medium w/Wood Base,2 piece sitter comes with feeder seat and mobile base *,301171,654.28,1189.6,Pediatric Special Needs,Modular Seating,25,0,301171.jpg,1033,0,0,0,301171.jpg,,,,,,,,,
Skillbuilders¾ 2-piece Mobile Floor Seat  Large w/Wood Base,2 piece sitter comes with feeder seat and mobile base *,301172,770.79,1401.44,Pediatric Special Needs,Modular Seating,48,0,301171.jpg,1033,0,0,0,301171.jpg,,,,,,,,,
Skillbuilders¾ 2-piece Mobile Floor Seat  X-Lge w/Wood Base,2 piece sitter comes with feeder seat and mobile base *,301173,1187.57,2159.21,Pediatric Special Needs,Modular Seating,64,0,301171.jpg,1033,0,0,0,301171.jpg,,,,,,,,,
Skillbuilders Half Roll 4  x 18  w/2  Elevation,* Skillbuilders© premium rolls and wedges have an integral waterproof polyurethane coating that is easily maintained * Half rolls combine stability of a wedge with the positioning versatility of a roll * Use with hook on bottom to anchor roll * Provides stable base for knee flexion and extension,301230,82.91,150.75,Physical Therapy,Bolster Rolls & Wedges,2,0,301230.jpg,1033,5,20,5,301230.jpg,,,,,,,,,
Skillbuilders Half Roll 4  x 18  w/3  Elevation,* Skillbuilders© premium rolls and wedges have an integral waterproof polyurethane coating that is easily maintained * Half rolls combine stability of a wedge with the positioning versatility of a roll * Use with hook on bottom to anchor roll * Provides stable base for knee flexion and extension,301231,114.75,208.63,Physical Therapy,Bolster Rolls & Wedges,2,0,301231.jpg,1033,5,20,5,301231.jpg,,,,,,,,,
Skillbuilders Half Roll 6  x 24  w/4.5  Elevation,* Skillbuilders© premium rolls and wedges have an integral waterproof polyurethane coating that is easily maintained * Half rolls combine stability of a wedge with the positioning versatility of a roll * Use with hook on bottom to anchor roll * Provides stable base for knee flexion and extension,301232,147.88,268.88,Physical Therapy,Bolster Rolls & Wedges,3,1,301232.jpg,1033,7,26,7,301232.jpg,,,,,,,,,
Skillbuilders Half Roll 8  x 30  w/6  Elevation,* Skillbuilders© premium rolls and wedges have an integral waterproof polyurethane coating that is easily maintained * Half rolls combine stability of a wedge with the positioning versatility of a roll * Use with hook on bottom to anchor roll * Provides stable base for knee flexion and extension,301233,210.63,382.96,Physical Therapy,Bolster Rolls & Wedges,5,0,301233.jpg,1033,9,32,9,301233.jpg,,,,,,,,,
Skillbuilders¾ Bi-Height Wedge 18  x 22   Height: 4  or 6,Position at a higher or lower height (use on side 1 or side 2) * Without the removable straps  the deluxe wedge functions just like the standard Skillbuilders© wedge *,301240,333.87,607.03,Physical Therapy,Bolster Rolls & Wedges,7,0,301240.jpg,1033,23,21,11,301240.jpg,301240-1.jpg,,,,,,,,
